id_products,id_warehouse,stock,min_stock,id_dim_date_last_stocked,id_dim_date_last_updated
39,WH13,134,50,20250921,20250921
39,WH14,711,50,20250922,20250922
39,WH15,821,50,20251120,20251120
39,WH16,924,50,20250925,20250925
39,WH17,511,50,20250923,20250923
39,WH18,241,50,20250924,20250924
39,WH19,368,50,20251120,20251120
39,WH20,848,50,20251120,20251120
40,WH01,837,50,20250921,20250921
40,WH02,668,50,20251120,20251120
40,WH03,235,50,20250922,20250922
40,WH04,219,50,20250921,20250921
40,WH05,519,50,20251120,20251120
40,WH06,618,50,20250921,20250921
40,WH07,158,50,20251120,20251120
40,WH08,684,50,20251120,20251120
40,WH09,574,50,20250922,20250922
40,WH10,149,50,20250921,20250921
40,WH11,223,50,20250922,20250922
40,WH12,500,50,20250923,20250923
40,WH13,730,50,20250921,20250921
40,WH14,788,50,20251120,20251120
40,WH15,490,50,20251120,20251120
40,WH16,395,50,20250924,20250924
40,WH17,897,50,20251120,20251120
40,WH18,496,50,20251120,20251120
40,WH19,388,50,20250922,20250922
40,WH20,505,50,20250924,20250924
41,WH01,159,50,20250925,20250925
41,WH02,370,50,20250922,20250922
41,WH03,540,50,20251120,20251120
41,WH04,884,50,20250924,20250924
41,WH05,742,50,20250922,20250922
41,WH06,769,50,20251120,20251120
41,WH07,567,50,20250921,20250921
41,WH08,223,50,20250922,20250922
41,WH09,456,50,20250922,20250922
41,WH10,939,50,20251120,20251120
41,WH11,179,50,20250921,20250921
41,WH12,842,50,20251120,20251120
41,WH13,682,50,20250921,20250921
41,WH14,371,50,20250923,20250923
41,WH15,758,50,20251120,20251120
41,WH16,824,50,20251120,20251120
41,WH17,163,50,20251120,20251120
41,WH18,226,50,20250921,20250921
41,WH19,666,50,20251120,20251120
41,WH20,942,50,20251120,20251120
42,WH01,155,50,20251120,20251120
42,WH02,669,50,20251120,20251120
42,WH03,256,50,20251120,20251120
42,WH04,644,50,20251120,20251120
42,WH05,643,50,20250921,20250921
42,WH06,198,50,20251120,20251120
42,WH07,681,50,20250921,20250921
42,WH08,849,50,20251120,20251120
42,WH09,819,50,20251120,20251120
42,WH10,168,50,20251120,20251120
42,WH11,335,50,20250921,20250921
42,WH12,336,50,20251120,20251120
42,WH13,496,50,20250921,20250921
42,WH14,258,50,20250921,20250921
42,WH15,839,50,20251120,20251120
42,WH16,767,50,20251120,20251120
42,WH17,774,50,20251120,20251120
42,WH18,308,50,20251120,20251120
42,WH19,165,50,20250921,20250921
42,WH20,881,50,20251120,20251120
43,WH01,389,50,20250921,20250921
43,WH02,665,50,20251120,20251120
43,WH03,871,50,20251120,20251120
43,WH04,159,50,20250921,20250921
43,WH05,139,50,20251120,20251120
43,WH06,147,50,20251120,20251120
43,WH07,264,50,20251120,20251120
43,WH08,175,50,20250922,20250922
43,WH09,802,50,20250922,20250922
43,WH10,623,50,20251120,20251120
43,WH11,935,50,20250922,20250922
43,WH12,781,50,20250922,20250922
43,WH13,912,50,20250921,20250921
43,WH14,321,50,20250921,20250921
43,WH15,361,50,20251120,20251120
43,WH16,813,50,20251120,20251120
43,WH17,349,50,20251120,20251120
43,WH18,169,50,20251120,20251120
43,WH19,653,50,20251120,20251120
43,WH20,790,50,20250921,20250921
44,WH01,934,50,20250921,20250921
44,WH02,892,50,20250921,20250921
44,WH03,231,50,20251120,20251120
44,WH04,774,50,20250923,20250923
44,WH05,824,50,20251120,20251120
44,WH06,699,50,20251120,20251120
44,WH07,804,50,20251120,20251120
44,WH08,817,50,20251120,20251120
44,WH09,510,50,20250924,20250924
44,WH10,185,50,20250921,20250921
44,WH11,512,50,20251120,20251120
44,WH12,313,50,20251120,20251120
44,WH13,212,50,20250921,20250921
44,WH14,232,50,20251120,20251120
44,WH15,718,50,20251120,20251120
44,WH16,539,50,20251120,20251120
44,WH17,578,50,20250921,20250921
44,WH18,726,50,20250921,20250921
44,WH19,587,50,20251120,20251120
44,WH20,654,50,20250922,20250922
45,WH01,219,50,20251120,20251120
45,WH02,830,50,20251120,20251120
45,WH03,500,50,20250921,20250921
45,WH04,256,50,20251120,20251120
45,WH05,777,50,20250922,20250922
45,WH06,756,50,20250929,20250929
45,WH07,182,50,20250921,20250921
45,WH08,294,50,20251120,20251120
45,WH09,142,50,20251120,20251120
45,WH10,350,50,20250921,20250921
45,WH11,221,50,20251120,20251120
45,WH12,696,50,20251120,20251120
45,WH13,549,50,20251120,20251120
45,WH14,924,50,20251120,20251120
45,WH15,735,50,20251120,20251120
45,WH16,639,50,20251120,20251120
45,WH17,562,50,20250929,20250929
45,WH18,198,50,20250922,20250922
45,WH19,190,50,20251120,20251120
45,WH20,643,50,20250922,20250922
46,WH01,141,50,20250921,20250921
46,WH02,179,50,20251120,20251120
46,WH03,326,50,20250922,20250922
46,WH04,838,50,20250921,20250921
46,WH05,514,50,20251001,20251001
46,WH06,700,50,20250921,20250921
46,WH07,468,50,20250921,20250921
46,WH08,288,50,20251120,20251120
46,WH09,420,50,20250921,20250921
46,WH10,202,50,20251120,20251120
46,WH11,756,50,20250921,20250921
46,WH12,296,50,20251120,20251120
46,WH13,452,50,20251120,20251120
46,WH14,923,50,20251120,20251120
46,WH15,612,50,20250921,20250921
46,WH16,520,50,20251120,20251120
46,WH17,579,50,20251120,20251120
46,WH18,768,50,20250922,20250922
46,WH19,335,50,20250922,20250922
46,WH20,640,50,20251120,20251120
47,WH01,830,50,20251120,20251120
47,WH02,609,50,20250921,20250921
47,WH03,501,50,20251120,20251120
47,WH04,252,50,20251120,20251120
47,WH05,337,50,20251120,20251120
47,WH06,893,50,20250921,20250921
47,WH07,549,50,20251120,20251120
47,WH08,368,50,20250921,20250921
47,WH09,488,50,20250925,20250925
47,WH10,601,50,20250924,20250924
47,WH11,564,50,20251120,20251120
47,WH12,697,50,20250924,20250924
47,WH13,353,50,20250921,20250921
47,WH14,660,50,20250926,20250926
47,WH15,503,50,20251120,20251120
47,WH16,898,50,20250921,20250921
47,WH17,257,50,20250921,20250921
47,WH18,260,50,20251120,20251120
47,WH19,500,50,20251120,20251120
47,WH20,553,50,20251120,20251120
48,WH01,694,50,20250922,20250922
48,WH02,461,50,20250921,20250921
48,WH03,861,50,20251120,20251120
48,WH04,527,50,20250921,20250921
48,WH05,251,50,20250921,20250921
48,WH06,220,50,20251120,20251120
48,WH07,911,50,20251120,20251120
48,WH08,255,50,20250929,20250929
48,WH09,887,50,20251120,20251120
48,WH10,363,50,20251120,20251120
48,WH11,221,50,20251120,20251120
48,WH12,393,50,20250924,20250924
48,WH13,637,50,20250921,20250921
48,WH14,484,50,20250921,20250921
48,WH15,762,50,20251120,20251120
48,WH16,652,50,20250924,20250924
48,WH17,463,50,20250922,20250922
48,WH18,635,50,20251120,20251120
48,WH19,941,50,20250921,20250921
48,WH20,467,50,20251120,20251120
49,WH01,278,50,20250922,20250922
49,WH02,476,50,20251120,20251120
49,WH03,796,50,20250921,20250921
49,WH04,330,50,20251120,20251120
49,WH05,897,50,20251120,20251120
49,WH06,603,50,20251120,20251120
49,WH07,625,50,20251120,20251120
49,WH08,376,50,20251120,20251120
49,WH09,881,50,20250921,20250921
49,WH10,159,50,20250923,20250923
49,WH11,381,50,20250924,20250924
49,WH12,464,50,20250921,20250921
49,WH13,538,50,20250925,20250925
49,WH14,524,50,20250921,20250921
49,WH15,280,50,20251120,20251120
49,WH16,316,50,20250921,20250921
49,WH17,237,50,20250922,20250922
49,WH18,593,50,20250926,20250926
49,WH19,422,50,20250921,20250921
49,WH20,586,50,20251120,20251120
50,WH01,600,50,20250921,20250921
50,WH02,712,50,20250921,20250921
50,WH03,563,50,20250921,20250921
50,WH04,658,50,20250924,20250924
50,WH05,597,50,20250921,20250921
50,WH06,668,50,20251120,20251120
50,WH07,653,50,20250921,20250921
50,WH08,377,50,20250922,20250922
50,WH09,353,50,20250921,20250921
50,WH10,762,50,20251120,20251120
50,WH11,417,50,20251120,20251120
50,WH12,573,50,20251120,20251120
50,WH13,308,50,20250922,20250922
50,WH14,484,50,20251120,20251120
50,WH15,567,50,20250921,20250921
50,WH16,628,50,20250922,20250922
50,WH17,568,50,20250921,20250921
50,WH18,438,50,20251120,20251120
50,WH19,906,50,20251120,20251120
50,WH20,567,50,20250921,20250921
51,WH01,774,50,20250922,20250922
51,WH02,744,50,20250921,20250921
51,WH03,568,50,20251120,20251120
51,WH04,860,50,20250921,20250921
51,WH05,236,50,20251120,20251120
51,WH06,887,50,20251120,20251120
51,WH07,824,50,20250921,20250921
51,WH08,542,50,20251120,20251120
51,WH09,729,50,20250921,20250921
51,WH10,559,50,20250926,20250926
51,WH11,364,50,20250921,20250921
51,WH12,793,50,20250921,20250921
51,WH13,337,50,20251120,20251120
51,WH14,395,50,20250923,20250923
51,WH15,562,50,20250922,20250922
51,WH16,801,50,20251120,20251120
51,WH17,456,50,20251120,20251120
51,WH18,543,50,20250922,20250922
51,WH19,159,50,20251120,20251120
51,WH20,225,50,20250922,20250922
52,WH01,175,50,20251120,20251120
52,WH02,216,50,20251120,20251120
52,WH03,836,50,20251120,20251120
52,WH04,789,50,20250922,20250922
52,WH05,799,50,20250921,20250921
52,WH06,195,50,20250923,20250923
52,WH07,209,50,20251120,20251120
52,WH08,379,50,20251120,20251120
52,WH09,597,50,20250921,20250921
52,WH10,406,50,20251120,20251120
52,WH11,532,50,20251120,20251120
52,WH12,263,50,20251120,20251120
52,WH13,725,50,20251120,20251120
52,WH14,388,50,20251120,20251120
52,WH15,201,50,20251120,20251120
52,WH16,725,50,20250921,20250921
52,WH17,860,50,20251120,20251120
52,WH18,156,50,20250922,20250922
52,WH19,493,50,20251120,20251120
52,WH20,793,50,20251120,20251120
53,WH01,705,50,20251120,20251120
53,WH02,822,50,20251120,20251120
53,WH03,465,50,20250925,20250925
53,WH04,435,50,20250922,20250922
53,WH05,700,50,20250921,20250921
53,WH06,276,50,20250921,20250921
53,WH07,327,50,20251120,20251120
53,WH08,625,50,20250921,20250921
53,WH09,681,50,20250927,20250927
53,WH10,226,50,20250921,20250921
53,WH11,534,50,20250921,20250921
53,WH12,434,50,20250924,20250924
53,WH13,563,50,20251120,20251120
53,WH14,886,50,20250921,20250921
53,WH15,217,50,20251120,20251120
53,WH16,955,50,20250922,20250922
53,WH17,503,50,20251120,20251120
53,WH18,772,50,20251120,20251120
53,WH19,477,50,20250921,20250921
53,WH20,398,50,20251120,20251120
54,WH01,747,50,20251120,20251120
54,WH02,697,50,20251120,20251120
54,WH03,241,50,20250921,20250921
54,WH04,690,50,20250921,20250921
54,WH05,744,50,20250922,20250922
54,WH06,448,50,20251120,20251120
54,WH07,896,50,20250925,20250925
54,WH08,663,50,20250922,20250922
54,WH09,402,50,20251120,20251120
54,WH10,133,50,20251120,20251120
54,WH11,675,50,20251120,20251120
54,WH12,323,50,20251120,20251120
54,WH13,728,50,20250922,20250922
54,WH14,555,50,20251120,20251120
54,WH15,514,50,20250922,20250922
54,WH16,278,50,20250926,20250926
54,WH17,707,50,20251120,20251120
54,WH18,258,50,20251120,20251120
54,WH19,476,50,20251120,20251120
54,WH20,812,50,20250926,20250926
55,WH01,878,50,20250923,20250923
55,WH02,929,50,20251120,20251120
55,WH03,914,50,20251120,20251120
55,WH04,575,50,20250926,20250926
55,WH05,315,50,20250922,20250922
55,WH06,809,50,20251120,20251120
55,WH07,793,50,20251120,20251120
55,WH08,922,50,20250921,20250921
55,WH09,661,50,20251120,20251120
55,WH10,251,50,20251120,20251120
55,WH11,546,50,20251120,20251120
55,WH12,504,50,20251120,20251120
55,WH13,809,50,20251120,20251120
55,WH14,446,50,20250922,20250922
55,WH15,412,50,20250922,20250922
55,WH16,208,50,20250921,20250921
55,WH17,792,50,20250921,20250921
55,WH18,773,50,20250922,20250922
55,WH19,179,50,20251120,20251120
55,WH20,499,50,20251120,20251120
56,WH01,506,50,20250921,20250921
56,WH02,532,50,20250922,20250922
56,WH03,887,50,20250924,20250924
56,WH04,259,50,20251120,20251120
56,WH05,403,50,20251120,20251120
56,WH06,301,50,20251120,20251120
56,WH07,342,50,20250921,20250921
56,WH08,870,50,20250922,20250922
56,WH09,890,50,20250921,20250921
56,WH10,170,50,20250921,20250921
56,WH11,652,50,20250922,20250922
56,WH12,330,50,20251120,20251120
56,WH13,302,50,20251120,20251120
56,WH14,391,50,20250922,20250922
56,WH15,315,50,20251120,20251120
56,WH16,535,50,20250921,20250921
56,WH17,930,50,20251120,20251120
56,WH18,599,50,20250921,20250921
56,WH19,722,50,20250923,20250923
56,WH20,533,50,20250922,20250922
57,WH01,165,50,20251120,20251120
57,WH02,196,50,20251120,20251120
57,WH03,341,50,20251120,20251120
57,WH04,319,50,20250921,20250921
57,WH05,816,50,20250921,20250921
57,WH06,818,50,20250921,20250921
57,WH07,828,50,20250922,20250922
57,WH08,633,50,20250922,20250922
57,WH09,587,50,20251120,20251120
57,WH10,655,50,20251120,20251120
57,WH11,486,50,20250922,20250922
57,WH12,677,50,20250922,20250922
57,WH13,763,50,20250923,20250923
57,WH14,756,50,20250921,20250921
57,WH15,625,50,20251120,20251120
57,WH16,185,50,20251120,20251120
57,WH17,732,50,20250921,20250921
57,WH18,422,50,20251120,20251120
57,WH19,726,50,20251120,20251120
57,WH20,572,50,20250921,20250921
58,WH01,841,50,20250921,20250921
58,WH02,428,50,20251120,20251120
58,WH03,880,50,20251120,20251120
58,WH04,832,50,20250921,20250921
58,WH05,406,50,20250925,20250925
58,WH06,522,50,20250921,20250921
58,WH07,563,50,20251120,20251120
58,WH08,759,50,20250922,20250922
58,WH09,677,50,20250921,20250921
58,WH10,814,50,20251120,20251120
58,WH11,423,50,20250921,20250921
58,WH12,548,50,20250923,20250923
58,WH13,473,50,20251120,20251120
58,WH14,872,50,20250922,20250922
58,WH15,389,50,20250921,20250921
58,WH16,607,50,20251120,20251120
58,WH17,229,50,20251120,20251120
58,WH18,824,50,20250921,20250921
58,WH19,453,50,20251120,20251120
58,WH20,403,50,20251120,20251120
59,WH01,619,50,20251120,20251120
59,WH02,553,50,20251120,20251120
59,WH03,830,50,20251120,20251120
59,WH04,569,50,20250922,20250922
59,WH05,567,50,20250921,20250921
59,WH06,205,50,20251120,20251120
59,WH07,174,50,20251120,20251120
59,WH08,470,50,20251120,20251120
59,WH09,946,50,20251120,20251120
59,WH10,866,50,20250921,20250921
59,WH11,660,50,20250925,20250925
59,WH12,661,50,20250921,20250921
59,WH13,460,50,20251120,20251120
59,WH14,274,50,20251120,20251120
59,WH15,149,50,20251120,20251120
59,WH16,406,50,20250921,20250921
59,WH17,398,50,20251120,20251120
59,WH18,286,50,20251120,20251120
59,WH19,342,50,20251120,20251120
59,WH20,146,50,20250921,20250921
60,WH01,623,50,20251120,20251120
60,WH02,882,50,20250921,20250921
60,WH03,701,50,20251120,20251120
60,WH04,494,50,20251120,20251120
60,WH05,466,50,20251120,20251120
60,WH06,381,50,20251120,20251120
60,WH07,263,50,20251120,20251120
60,WH08,634,50,20251120,20251120
60,WH09,590,50,20251120,20251120
60,WH10,147,50,20251120,20251120
60,WH11,463,50,20250921,20250921
60,WH12,363,50,20250921,20250921
60,WH13,282,50,20251120,20251120
60,WH14,693,50,20251120,20251120
60,WH15,564,50,20251120,20251120
60,WH16,636,50,20251120,20251120
60,WH17,691,50,20251120,20251120
60,WH18,911,50,20251120,20251120
60,WH19,785,50,20250921,20250921
60,WH20,617,50,20251120,20251120
61,WH01,842,50,20250921,20250921
61,WH02,518,50,20250921,20250921
61,WH03,920,50,20250922,20250922
61,WH04,770,50,20251120,20251120
61,WH05,658,50,20250921,20250921
61,WH06,862,50,20251120,20251120
61,WH07,551,50,20250921,20250921
61,WH08,721,50,20251120,20251120
61,WH09,386,50,20250921,20250921
61,WH10,912,50,20250921,20250921
61,WH11,641,50,20250922,20250922
61,WH12,775,50,20250928,20250928
61,WH13,509,50,20251120,20251120
61,WH14,831,50,20250924,20250924
61,WH15,200,50,20251120,20251120
61,WH16,215,50,20251120,20251120
61,WH17,554,50,20250925,20250925
61,WH18,718,50,20250921,20250921
61,WH19,777,50,20250921,20250921
61,WH20,498,50,20251120,20251120
62,WH01,663,50,20250921,20250921
62,WH02,607,50,20250927,20250927
62,WH03,905,50,20251120,20251120
62,WH04,630,50,20250921,20250921
62,WH05,479,50,20250923,20250923
62,WH06,908,50,20250924,20250924
62,WH07,230,50,20251120,20251120
62,WH08,911,50,20251120,20251120
62,WH09,262,50,20251120,20251120
62,WH10,381,50,20250921,20250921
62,WH11,787,50,20250922,20250922
62,WH12,723,50,20251120,20251120
62,WH13,919,50,20251120,20251120
62,WH14,747,50,20251120,20251120
62,WH15,659,50,20251120,20251120
62,WH16,422,50,20251120,20251120
62,WH17,133,50,20250921,20250921
62,WH18,234,50,20251120,20251120
62,WH19,385,50,20250921,20250921
62,WH20,167,50,20251120,20251120
63,WH01,566,50,20251120,20251120
63,WH02,759,50,20250922,20250922
63,WH03,909,50,20250921,20250921
63,WH04,525,50,20250921,20250921
63,WH05,849,50,20250921,20250921
63,WH06,930,50,20250922,20250922
63,WH07,809,50,20251120,20251120
63,WH08,512,50,20251120,20251120
63,WH09,395,50,20251120,20251120
63,WH10,922,50,20251120,20251120
63,WH11,335,50,20250925,20250925
63,WH12,468,50,20250922,20250922
63,WH13,189,50,20251120,20251120
63,WH14,764,50,20251120,20251120
63,WH15,657,50,20250921,20250921
63,WH16,222,50,20251120,20251120
63,WH17,319,50,20251120,20251120
63,WH18,590,50,20251120,20251120
63,WH19,584,50,20250922,20250922
63,WH20,780,50,20250921,20250921
64,WH01,352,50,20251120,20251120
64,WH02,883,50,20251120,20251120
64,WH03,492,50,20251120,20251120
64,WH04,809,50,20250921,20250921
64,WH05,317,50,20251120,20251120
64,WH06,163,50,20251120,20251120
64,WH07,195,50,20251120,20251120
64,WH08,430,50,20251120,20251120
64,WH09,910,50,20251120,20251120
64,WH10,167,50,20250921,20250921
64,WH11,431,50,20250922,20250922
64,WH12,224,50,20250921,20250921
64,WH13,874,50,20251120,20251120
64,WH14,663,50,20251120,20251120
64,WH15,722,50,20250921,20250921
64,WH16,702,50,20250923,20250923
64,WH17,667,50,20250922,20250922
64,WH18,756,50,20250925,20250925
64,WH19,150,50,20251120,20251120
64,WH20,832,50,20250923,20250923
65,WH01,750,50,20250921,20250921
65,WH02,748,50,20251120,20251120
65,WH03,458,50,20251120,20251120
65,WH04,785,50,20250924,20250924
65,WH05,456,50,20251120,20251120
65,WH06,202,50,20250921,20250921
65,WH07,864,50,20250924,20250924
65,WH08,357,50,20251120,20251120
65,WH09,248,50,20251120,20251120
65,WH10,642,50,20251120,20251120
65,WH11,332,50,20251120,20251120
65,WH12,808,50,20250922,20250922
65,WH13,491,50,20251120,20251120
65,WH14,146,50,20251120,20251120
65,WH15,892,50,20250921,20250921
65,WH16,548,50,20250921,20250921
65,WH17,364,50,20251120,20251120
65,WH18,694,50,20251120,20251120
65,WH19,558,50,20251120,20251120
65,WH20,161,50,20251120,20251120
66,WH01,767,50,20251120,20251120
66,WH02,467,50,20251120,20251120
66,WH03,714,50,20250921,20250921
66,WH04,851,50,20251120,20251120
66,WH05,628,50,20251120,20251120
66,WH06,682,50,20251120,20251120
66,WH07,348,50,20251120,20251120
66,WH08,344,50,20251120,20251120
66,WH09,483,50,20251120,20251120
66,WH10,814,50,20250921,20250921
66,WH11,562,50,20251120,20251120
66,WH12,436,50,20251120,20251120
66,WH13,749,50,20250921,20250921
66,WH14,815,50,20251120,20251120
66,WH15,858,50,20250921,20250921
66,WH16,399,50,20250921,20250921
66,WH17,688,50,20251120,20251120
66,WH18,613,50,20251120,20251120
66,WH19,499,50,20250921,20250921
66,WH20,462,50,20251120,20251120
67,WH01,222,50,20251120,20251120
67,WH02,356,50,20250922,20250922
67,WH03,584,50,20250923,20250923
67,WH04,870,50,20251120,20251120
67,WH05,847,50,20251120,20251120
67,WH06,293,50,20250921,20250921
67,WH07,691,50,20251120,20251120
67,WH08,207,50,20251120,20251120
67,WH09,681,50,20250921,20250921
67,WH10,402,50,20250921,20250921
67,WH11,503,50,20251120,20251120
67,WH12,698,50,20251120,20251120
67,WH13,455,50,20250922,20250922
67,WH14,785,50,20251120,20251120
67,WH15,582,50,20250922,20250922
67,WH16,940,50,20250922,20250922
67,WH17,660,50,20251120,20251120
67,WH18,400,50,20250922,20250922
67,WH19,770,50,20250921,20250921
67,WH20,475,50,20251120,20251120
68,WH01,567,50,20251120,20251120
68,WH02,248,50,20250921,20250921
68,WH03,234,50,20251120,20251120
68,WH04,595,50,20250921,20250921
68,WH05,303,50,20251120,20251120
68,WH06,938,50,20250921,20250921
68,WH07,824,50,20251120,20251120
68,WH08,711,50,20250925,20250925
68,WH09,740,50,20251120,20251120
68,WH10,627,50,20251120,20251120
68,WH11,186,50,20250925,20250925
68,WH12,451,50,20251120,20251120
68,WH13,550,50,20251120,20251120
68,WH14,879,50,20250924,20250924
68,WH15,333,50,20251120,20251120
68,WH16,510,50,20251120,20251120
68,WH17,424,50,20250921,20250921
68,WH18,249,50,20250921,20250921
68,WH19,234,50,20250921,20250921
68,WH20,432,50,20251120,20251120
69,WH01,222,50,20251120,20251120
69,WH02,188,50,20251120,20251120
69,WH03,430,50,20251120,20251120
69,WH04,296,50,20250923,20250923
69,WH05,588,50,20250922,20250922
69,WH06,179,50,20250921,20250921
69,WH07,376,50,20250921,20250921
