id_orders,id_store,id_suppliers
1664,ST112,4
1665,ST013,5
1666,ST113,6
1667,ST014,7
1668,ST114,8
1669,ST015,9
1670,ST115,10
1671,ST016,11
1672,ST116,12
1673,ST017,13
1674,ST117,14
1675,ST018,15
1676,ST118,16
1677,ST019,17
1678,ST119,18
1679,ST020,19
1680,ST120,20
1681,ST001,1
1682,ST101,2
1683,ST002,3
1684,ST102,4
1685,ST003,5
1686,ST103,6
1687,ST004,7
1688,ST104,8
1689,ST005,9
1690,ST105,10
1691,ST006,11
1692,ST106,12
1693,ST007,13
1694,ST107,14
1695,ST008,15
1696,ST108,16
1697,ST009,17
1698,ST109,18
1699,ST010,19
1700,ST110,20
1701,ST011,1
1702,ST111,2
1703,ST012,3
1704,ST112,4
1705,ST013,5
1706,ST113,6
1707,ST014,7
1708,ST114,8
1709,ST015,9
1710,ST115,10
1711,ST016,11
1712,ST116,12
1713,ST017,13
1714,ST117,14
1715,ST018,15
1716,ST118,16
1717,ST019,17
1718,ST119,18
1719,ST020,19
1720,ST120,20
1721,ST001,1
1722,ST101,2
1723,ST002,3
1724,ST102,4
1725,ST003,5
1726,ST103,6
1727,ST004,7
1728,ST104,8
1729,ST005,9
1730,ST105,10
1731,ST006,11
1732,ST106,12
1733,ST007,13
1734,ST107,14
1735,ST008,15
1736,ST108,16
1737,ST009,17
1738,ST109,18
1739,ST010,19
1740,ST110,20
1741,ST011,1
1742,ST111,2
1743,ST012,3
1744,ST112,4
1745,ST013,5
1746,ST113,6
1747,ST014,7
1748,ST114,8
1749,ST015,9
1750,ST115,10
1751,ST016,11
1752,ST116,12
1753,ST017,13
1754,ST117,14
1755,ST018,15
1756,ST118,16
1757,ST019,17
1758,ST119,18
1759,ST020,19
1760,ST120,20
1761,ST001,1
1762,ST101,2
1763,ST002,3
1764,ST102,4
1765,ST003,5
1766,ST103,6
1767,ST004,7
1768,ST104,8
1769,ST005,9
1770,ST105,10
1771,ST006,11
1772,ST106,12
1773,ST007,13
1774,ST107,14
1775,ST008,15
1776,ST108,16
1777,ST009,17
1778,ST109,18
1779,ST010,19
1780,ST110,20
1781,ST011,1
1782,ST111,2
1783,ST012,3
1784,ST112,4
1785,ST013,5
1786,ST113,6
1787,ST014,7
1788,ST114,8
1789,ST015,9
1790,ST115,10
1791,ST016,11
1792,ST116,12
1793,ST017,13
1794,ST117,14
1795,ST018,15
1796,ST118,16
1797,ST019,17
1798,ST119,18
1799,ST020,19
1800,ST120,20
1801,ST001,1
1802,ST101,2
1803,ST002,3
1804,ST102,4
1805,ST003,5
1806,ST103,6
1807,ST004,7
1808,ST104,8
1809,ST005,9
1810,ST105,10
1811,ST006,11
1812,ST106,12
1813,ST007,13
1814,ST107,14
1815,ST008,15
1816,ST108,16
1817,ST009,17
1818,ST109,18
1819,ST010,19
1820,ST110,20
1821,ST011,1
1822,ST111,2
1823,ST012,3
1824,ST112,4
1825,ST013,5
1826,ST113,6
1827,ST014,7
1828,ST114,8
1829,ST015,9
1830,ST115,10
1831,ST016,11
1832,ST116,12
1833,ST017,13
1834,ST117,14
1835,ST018,15
1836,ST118,16
1837,ST019,17
1838,ST119,18
1839,ST020,19
1840,ST120,20
1841,ST001,1
1842,ST101,2
1843,ST002,3
1844,ST102,4
1845,ST003,5
1846,ST103,6
1847,ST004,7
1848,ST104,8
1849,ST005,9
1850,ST105,10
1851,ST006,11
1852,ST106,12
1853,ST007,13
1854,ST107,14
1855,ST008,15
1856,ST108,16
1857,ST009,17
1858,ST109,18
1859,ST010,19
1860,ST110,20
1861,ST011,1
1862,ST111,2
1863,ST012,3
1864,ST112,4
1865,ST013,5
1866,ST113,6
1867,ST014,7
1868,ST114,8
1869,ST015,9
1870,ST115,10
1871,ST016,11
1872,ST116,12
1873,ST017,13
1874,ST117,14
1875,ST018,15
1876,ST118,16
1877,ST019,17
1878,ST119,18
1879,ST020,19
1880,ST120,20
1881,ST001,1
1882,ST101,2
1883,ST002,3
1884,ST102,4
1885,ST003,5
1886,ST103,6
1887,ST004,7
1888,ST104,8
1889,ST005,9
1890,ST105,10
1891,ST006,11
1892,ST106,12
1893,ST007,13
1894,ST107,14
1895,ST008,15
1896,ST108,16
1897,ST009,17
1898,ST109,18
1899,ST010,19
1900,ST110,20
1901,ST011,1
1902,ST111,2
1903,ST012,3
1904,ST112,4
1905,ST013,5
1906,ST113,6
1907,ST014,7
1908,ST114,8
1909,ST015,9
1910,ST115,10
1911,ST016,11
1912,ST116,12
1913,ST017,13
1914,ST117,14
1915,ST018,15
1916,ST118,16
1917,ST019,17
1918,ST119,18
1919,ST020,19
1920,ST120,20
1921,ST001,1
1922,ST101,2
1923,ST002,3
1924,ST102,4
1925,ST003,5
1926,ST103,6
1927,ST004,7
1928,ST104,8
1929,ST005,9
1930,ST105,10
1931,ST006,11
1932,ST106,12
1933,ST007,13
1934,ST107,14
1935,ST008,15
1936,ST108,16
1937,ST009,17
1938,ST109,18
1939,ST010,19
1940,ST110,20
1941,ST011,1
1942,ST111,2
1943,ST012,3
1944,ST112,4
1945,ST013,5
1946,ST113,6
1947,ST014,7
1948,ST114,8
1949,ST015,9
1950,ST115,10
1951,ST016,11
1952,ST116,12
1953,ST017,13
1954,ST117,14
1955,ST018,15
1956,ST118,16
1957,ST019,17
1958,ST119,18
1959,ST020,19
1960,ST120,20
1961,ST001,1
1962,ST101,2
1963,ST002,3
1964,ST102,4
1965,ST003,5
1966,ST103,6
1967,ST004,7
1968,ST104,8
1969,ST005,9
1970,ST105,10
1971,ST006,11
1972,ST106,12
1973,ST007,13
1974,ST107,14
1975,ST008,15
1976,ST108,16
1977,ST009,17
1978,ST109,18
1979,ST010,19
1980,ST110,20
1981,ST011,1
1982,ST111,2
1983,ST012,3
1984,ST112,4
1985,ST013,5
1986,ST113,6
1987,ST014,7
1988,ST114,8
1989,ST015,9
1990,ST115,10
1991,ST016,11
1992,ST116,12
1993,ST017,13
1994,ST117,14
1995,ST018,15
1996,ST118,16
1997,ST019,17
1998,ST119,18
1999,ST020,19
2000,ST120,20
2001,ST001,1
2002,ST101,2
2003,ST002,3
2004,ST102,4
2005,ST003,5
2006,ST103,6
2007,ST004,7
2008,ST104,8
2009,ST005,9
2010,ST105,10
2011,ST006,11
2012,ST106,12
2013,ST007,13
2014,ST107,14
2015,ST008,15
2016,ST108,16
2017,ST009,17
2018,ST109,18
2019,ST010,19
2020,ST110,20
2021,ST011,1
2022,ST111,2
2023,ST012,3
2024,ST112,4
2025,ST013,5
2026,ST113,6
2027,ST014,7
2028,ST114,8
2029,ST015,9
2030,ST115,10
2031,ST016,11
2032,ST116,12
2033,ST017,13
2034,ST117,14
2035,ST018,15
2036,ST118,16
2037,ST019,17
2038,ST119,18
2039,ST020,19
2040,ST120,20
2041,ST001,1
2042,ST101,2
2043,ST002,3
2044,ST102,4
2045,ST003,5
2046,ST103,6
2047,ST004,7
2048,ST104,8
2049,ST005,9
2050,ST105,10
2051,ST006,11
2052,ST106,12
2053,ST007,13
2054,ST107,14
2055,ST008,15
2056,ST108,16
2057,ST009,17
2058,ST109,18
2059,ST010,19
2060,ST110,20
2061,ST011,1
2062,ST111,2
2063,ST012,3
2064,ST112,4
2065,ST013,5
2066,ST113,6
2067,ST014,7
2068,ST114,8
2069,ST015,9
2070,ST115,10
2071,ST016,11
2072,ST116,12
2073,ST017,13
2074,ST117,14
2075,ST018,15
2076,ST118,16
2077,ST019,17
2078,ST119,18
2079,ST020,19
2080,ST120,20
2081,ST001,1
2082,ST101,2
2083,ST002,3
2084,ST102,4
2085,ST003,5
2086,ST103,6
2087,ST004,7
2088,ST104,8
2089,ST005,9
2090,ST105,10
2091,ST006,11
2092,ST106,12
2093,ST007,13
2094,ST107,14
2095,ST008,15
2096,ST108,16
2097,ST009,17
2098,ST109,18
2099,ST010,19
2100,ST110,20
2101,ST011,1
2102,ST111,2
2103,ST012,3
2104,ST112,4
2105,ST013,5
2106,ST113,6
2107,ST014,7
2108,ST114,8
2109,ST015,9
2110,ST115,10
2111,ST016,11
2112,ST116,12
2113,ST017,13
2114,ST117,14
2115,ST018,15
2116,ST118,16
2117,ST019,17
2118,ST119,18
2119,ST020,19
2120,ST120,20
2121,ST001,1
2122,ST101,2
2123,ST002,3
2124,ST102,4
2125,ST003,5
2126,ST103,6
2127,ST004,7
2128,ST104,8
2129,ST005,9
2130,ST105,10
2131,ST006,11
2132,ST106,12
2133,ST007,13
2134,ST107,14
2135,ST008,15
2136,ST108,16
2137,ST009,17
2138,ST109,18
2139,ST010,19
2140,ST110,20
2141,ST011,1
2142,ST111,2
2143,ST012,3
2144,ST112,4
2145,ST013,5
2146,ST113,6
2147,ST014,7
2148,ST114,8
2149,ST015,9
2150,ST115,10
2151,ST016,11
2152,ST116,12
2153,ST017,13
2154,ST117,14
2155,ST018,15
2156,ST118,16
2157,ST019,17
2158,ST119,18
2159,ST020,19
2160,ST120,20
2161,ST001,1
2162,ST101,2
2163,ST002,3
2164,ST102,4
2165,ST003,5
2166,ST103,6
2167,ST004,7
2168,ST104,8
2169,ST005,9
2170,ST105,10
2171,ST006,11
2172,ST106,12
2173,ST007,13
2174,ST107,14
2175,ST008,15
2176,ST108,16
2177,ST009,17
2178,ST109,18
2179,ST010,19
2180,ST110,20
2181,ST011,1
2182,ST111,2
2183,ST012,3
2184,ST112,4
2185,ST013,5
2186,ST113,6
2187,ST014,7
2188,ST114,8
2189,ST015,9
2190,ST115,10
2191,ST016,11
2192,ST116,12
2193,ST017,13
2194,ST117,14
2195,ST018,15
2196,ST118,16
2197,ST019,17
2198,ST119,18
2199,ST020,19
2200,ST120,20
2201,ST001,1
2202,ST101,2
2203,ST002,3
2204,ST102,4
2205,ST003,5
2206,ST103,6
2207,ST004,7
2208,ST104,8
2209,ST005,9
2210,ST105,10
2211,ST006,11
2212,ST106,12
2213,ST007,13
2214,ST107,14
2215,ST008,15
2216,ST108,16
2217,ST009,17
2218,ST109,18
2219,ST010,19
2220,ST110,20
2221,ST011,1
2222,ST111,2
2223,ST012,3
2224,ST112,4
2225,ST013,5
2226,ST113,6
2227,ST014,7
2228,ST114,8
2229,ST015,9
2230,ST115,10
2231,ST016,11
2232,ST116,12
2233,ST017,13
2234,ST117,14
2235,ST018,15
2236,ST118,16
2237,ST019,17
2238,ST119,18
2239,ST020,19
2240,ST120,20
2241,ST001,1
2242,ST101,2
2243,ST002,3
2244,ST102,4
2245,ST003,5
2246,ST103,6
2247,ST004,7
2248,ST104,8
2249,ST005,9
2250,ST105,10
2251,ST006,11
2252,ST106,12
2253,ST007,13
2254,ST107,14
2255,ST008,15
2256,ST108,16
2257,ST009,17
2258,ST109,18
2259,ST010,19
2260,ST110,20
2261,ST011,1
2262,ST111,2
2263,ST012,3
2264,ST112,4
2265,ST013,5
2266,ST113,6
2267,ST014,7
2268,ST114,8
2269,ST015,9
2270,ST115,10
2271,ST016,11
2272,ST116,12
2273,ST017,13
2274,ST117,14
2275,ST018,15
2276,ST118,16
2277,ST019,17
2278,ST119,18
2279,ST020,19
2280,ST120,20
2281,ST001,1
2282,ST101,2
2283,ST002,3
2284,ST102,4
2285,ST003,5
2286,ST103,6
2287,ST004,7
2288,ST104,8
2289,ST005,9
2290,ST105,10
2291,ST006,11
2292,ST106,12
2293,ST007,13
2294,ST107,14
2295,ST008,15
2296,ST108,16
2297,ST009,17
2298,ST109,18
2299,ST010,19
2300,ST110,20
2301,ST011,1
2302,ST111,2
2303,ST012,3
2304,ST112,4
2305,ST013,5
2306,ST113,6
2307,ST014,7
2308,ST114,8
2309,ST015,9
2310,ST115,10
2311,ST016,11
2312,ST116,12
2313,ST017,13
2314,ST117,14
2315,ST018,15
2316,ST118,16
2317,ST019,17
2318,ST119,18
2319,ST020,19
2320,ST120,20
2321,ST001,1
2322,ST101,2
2323,ST002,3
2324,ST102,4
2325,ST003,5
2326,ST103,6
2327,ST004,7
2328,ST104,8
2329,ST005,9
2330,ST105,10
2331,ST006,11
2332,ST106,12
2333,ST007,13
2334,ST107,14
2335,ST008,15
2336,ST108,16
2337,ST009,17
2338,ST109,18
2339,ST010,19
2340,ST110,20
2341,ST011,1
2342,ST111,2
2343,ST012,3
2344,ST112,4
2345,ST013,5
2346,ST113,6
2347,ST014,7
2348,ST114,8
2349,ST015,9
2350,ST115,10
2351,ST016,11
2352,ST116,12
2353,ST017,13
2354,ST117,14
2355,ST018,15
2356,ST118,16
2357,ST019,17
2358,ST119,18
2359,ST020,19
2360,ST120,20
2361,ST001,1
2362,ST101,2
2363,ST002,3
2364,ST102,4
2365,ST003,5
2366,ST103,6
2367,ST004,7
2368,ST104,8
2369,ST005,9
2370,ST105,10
2371,ST006,11
2372,ST106,12
2373,ST007,13
2374,ST107,14
2375,ST008,15
2376,ST108,16
2377,ST009,17
2378,ST109,18
2379,ST010,19
2380,ST110,20
2381,ST011,1
2382,ST111,2
2383,ST012,3
2384,ST112,4
2385,ST013,5
2386,ST113,6
2387,ST014,7
2388,ST114,8
2389,ST015,9
2390,ST115,10
2391,ST016,11
2392,ST116,12
2393,ST017,13
2394,ST117,14
2395,ST018,15
2396,ST118,16
2397,ST019,17
2398,ST119,18
2399,ST020,19
2400,ST120,20
2401,ST001,1
2402,ST101,2
2403,ST002,3
2404,ST102,4
2405,ST003,5
2406,ST103,6
2407,ST004,7
2408,ST104,8
2409,ST005,9
2410,ST105,10
2411,ST006,11
2412,ST106,12
2413,ST007,13
2414,ST107,14
2415,ST008,15
2416,ST108,16
2417,ST009,17
2418,ST109,18
2419,ST010,19
2420,ST110,20
2421,ST011,1
2422,ST111,2
2423,ST012,3
2424,ST112,4
2425,ST013,5
2426,ST113,6
2427,ST014,7
2428,ST114,8
2429,ST015,9
2430,ST115,10
2431,ST016,11
2432,ST116,12
2433,ST017,13
2434,ST117,14
2435,ST018,15
2436,ST118,16
2437,ST019,17
2438,ST119,18
2439,ST020,19
2440,ST120,20
2441,ST001,1
2442,ST101,2
2443,ST002,3
2444,ST102,4
2445,ST003,5
2446,ST103,6
2447,ST004,7
2448,ST104,8
2449,ST005,9
2450,ST105,10
2451,ST006,11
2452,ST106,12
2453,ST007,13
2454,ST107,14
2455,ST008,15
2456,ST108,16
2457,ST009,17
2458,ST109,18
2459,ST010,19
2460,ST110,20
2461,ST011,1
2462,ST111,2
2463,ST012,3
2464,ST112,4
2465,ST013,5
2466,ST113,6
2467,ST014,7
2468,ST114,8
2469,ST015,9
2470,ST115,10
2471,ST016,11
2472,ST116,12
2473,ST017,13
2474,ST117,14
2475,ST018,15
2476,ST118,16
2477,ST019,17
2478,ST119,18
2479,ST020,19
2480,ST120,20
2481,ST001,1
2482,ST101,2
2483,ST002,3
2484,ST102,4
2485,ST003,5
2486,ST103,6
2487,ST004,7
2488,ST104,8
2489,ST005,9
2490,ST105,10
2491,ST006,11
2492,ST106,12
2493,ST007,13
2494,ST107,14
2495,ST008,15
2496,ST108,16
2497,ST009,17
2498,ST109,18
2499,ST010,19
2500,ST110,20
2501,ST011,1
2502,ST111,2
2503,ST012,3
2504,ST112,4
2505,ST013,5
2506,ST113,6
2507,ST014,7
2508,ST114,8
2509,ST015,9
2510,ST115,10
2511,ST016,11
2512,ST116,12
2513,ST017,13
2514,ST117,14
2515,ST018,15
2516,ST118,16
2517,ST019,17
2518,ST119,18
2519,ST020,19
2520,ST120,20
2521,ST001,1
2522,ST101,2
2523,ST002,3
2524,ST102,4
2525,ST003,5
2526,ST103,6
2527,ST004,7
2528,ST104,8
2529,ST005,9
2530,ST105,10
2531,ST006,11
2532,ST106,12
2533,ST007,13
2534,ST107,14
2535,ST008,15
2536,ST108,16
2537,ST009,17
2538,ST109,18
2539,ST010,19
2540,ST110,20
2541,ST011,1
2542,ST111,2
2543,ST012,3
2544,ST112,4
2545,ST013,5
2546,ST113,6
2547,ST014,7
2548,ST114,8
2549,ST015,9
2550,ST115,10
2551,ST016,11
2552,ST116,12
2553,ST017,13
2554,ST117,14
2555,ST018,15
2556,ST118,16
2557,ST019,17
2558,ST119,18
2559,ST020,19
2560,ST120,20
2561,ST001,1
2562,ST101,2
2563,ST002,3
2564,ST102,4
2565,ST003,5
2566,ST103,6
2567,ST004,7
2568,ST104,8
2569,ST005,9
2570,ST105,10
2571,ST006,11
2572,ST106,12
2573,ST007,13
2574,ST107,14
2575,ST008,15
2576,ST108,16
2577,ST009,17
2578,ST109,18
2579,ST010,19
2580,ST110,20
2581,ST011,1
2582,ST111,2
2583,ST012,3
2584,ST112,4
2585,ST013,5
2586,ST113,6
2587,ST014,7
2588,ST114,8
2589,ST015,9
2590,ST115,10
2591,ST016,11
2592,ST116,12
2593,ST017,13
2594,ST117,14
2595,ST018,15
2596,ST118,16
2597,ST019,17
2598,ST119,18
2599,ST020,19
2600,ST120,20
2601,ST001,1
2602,ST101,2
2603,ST002,3
2604,ST102,4
2605,ST003,5
2606,ST103,6
2607,ST004,7
2608,ST104,8
2609,ST005,9
2610,ST105,10
2611,ST006,11
2612,ST106,12
2613,ST007,13
2614,ST107,14
2615,ST008,15
2616,ST108,16
2617,ST009,17
2618,ST109,18
2619,ST010,19
2620,ST110,20
2621,ST011,1
2622,ST111,2
2623,ST012,3
2624,ST112,4
2625,ST013,5
2626,ST113,6
2627,ST014,7
2628,ST114,8
2629,ST015,9
2630,ST115,10
2631,ST016,11
2632,ST116,12
2633,ST017,13
2634,ST117,14
2635,ST018,15
2636,ST118,16
2637,ST019,17
2638,ST119,18
2639,ST020,19
2640,ST120,20
2641,ST001,1
2642,ST101,2
2643,ST002,3
2644,ST102,4
2645,ST003,5
2646,ST103,6
2647,ST004,7
2648,ST104,8
2649,ST005,9
2650,ST105,10
2651,ST006,11
2652,ST106,12
2653,ST007,13
2654,ST107,14
2655,ST008,15
2656,ST108,16
2657,ST009,17
2658,ST109,18
2659,ST010,19
2660,ST110,20
2661,ST011,1
2662,ST111,2
2663,ST012,3
2664,ST112,4
2665,ST013,5
2666,ST113,6
2667,ST014,7
2668,ST114,8
2669,ST015,9
2670,ST115,10
2671,ST016,11
2672,ST116,12
2673,ST017,13
2674,ST117,14
2675,ST018,15
2676,ST118,16
2677,ST019,17
2678,ST119,18
2679,ST020,19
2680,ST120,20
2681,ST001,1
2682,ST101,2
2683,ST002,3
2684,ST102,4
2685,ST003,5
2686,ST103,6
2687,ST004,7
2688,ST104,8
2689,ST005,9
2690,ST105,10
2691,ST006,11
2692,ST106,12
2693,ST007,13
2694,ST107,14
2695,ST008,15
2696,ST108,16
2697,ST009,17
2698,ST109,18
2699,ST010,19
2700,ST110,20
2701,ST011,1
2702,ST111,2
2703,ST012,3
2704,ST112,4
2705,ST013,5
2706,ST113,6
2707,ST014,7
2708,ST114,8
2709,ST015,9
2710,ST115,10
2711,ST016,11
2712,ST116,12
2713,ST017,13
2714,ST117,14
2715,ST018,15
2716,ST118,16
2717,ST019,17
2718,ST119,18
2719,ST020,19
2720,ST120,20
2721,ST001,1
2722,ST101,2
2723,ST002,3
2724,ST102,4
2725,ST003,5
2726,ST103,6
2727,ST004,7
2728,ST104,8
2729,ST005,9
2730,ST105,10
2731,ST006,11
2732,ST106,12
2733,ST007,13
2734,ST107,14
2735,ST008,15
2736,ST108,16
2737,ST009,17
2738,ST109,18
2739,ST010,19
2740,ST110,20
2741,ST011,1
2742,ST111,2
2743,ST012,3
2744,ST112,4
2745,ST013,5
2746,ST113,6
2747,ST014,7
2748,ST114,8
2749,ST015,9
2750,ST115,10
2751,ST016,11
2752,ST116,12
2753,ST017,13
2754,ST117,14
2755,ST018,15
2756,ST118,16
2757,ST019,17
2758,ST119,18
2759,ST020,19
2760,ST120,20
2761,ST001,1
2762,ST101,2
2763,ST002,3
2764,ST102,4
2765,ST003,5
2766,ST103,6
2767,ST004,7
2768,ST104,8
2769,ST005,9
2770,ST105,10
2771,ST006,11
2772,ST106,12
2773,ST007,13
2774,ST107,14
2775,ST008,15
2776,ST108,16
2777,ST009,17
2778,ST109,18
2779,ST010,19
2780,ST110,20
2781,ST011,1
2782,ST111,2
2783,ST012,3
2784,ST112,4
2785,ST013,5
2786,ST113,6
2787,ST014,7
2788,ST114,8
2789,ST015,9
2790,ST115,10
2791,ST016,11
2792,ST116,12
2793,ST017,13
2794,ST117,14
2795,ST018,15
2796,ST118,16
2797,ST019,17
2798,ST119,18
2799,ST020,19
2800,ST120,20
2801,ST001,1
2802,ST101,2
2803,ST002,3
2804,ST102,4
2805,ST003,5
2806,ST103,6
2807,ST004,7
2808,ST104,8
2809,ST005,9
2810,ST105,10
2811,ST006,11
2812,ST106,12
2813,ST007,13
2814,ST107,14
2815,ST008,15
2816,ST108,16
2817,ST009,17
2818,ST109,18
2819,ST010,19
2820,ST110,20
2821,ST011,1
2822,ST111,2
2823,ST012,3
2824,ST112,4
2825,ST013,5
2826,ST113,6
2827,ST014,7
2828,ST114,8
2829,ST015,9
2830,ST115,10
2831,ST016,11
2832,ST116,12
2833,ST017,13
2834,ST117,14
2835,ST018,15
2836,ST118,16
2837,ST019,17
2838,ST119,18
2839,ST020,19
2840,ST120,20
2841,ST001,1
2842,ST101,2
2843,ST002,3
2844,ST102,4
2845,ST003,5
2846,ST103,6
2847,ST004,7
2848,ST104,8
2849,ST005,9
2850,ST105,10
2851,ST006,11
2852,ST106,12
2853,ST007,13
2854,ST107,14
2855,ST008,15
2856,ST108,16
2857,ST009,17
2858,ST109,18
2859,ST010,19
2860,ST110,20
2861,ST011,1
2862,ST111,2
2863,ST012,3
2864,ST112,4
2865,ST013,5
2866,ST113,6
2867,ST014,7
2868,ST114,8
2869,ST015,9
2870,ST115,10
2871,ST016,11
2872,ST116,12
2873,ST017,13
2874,ST117,14
2875,ST018,15
2876,ST118,16
2877,ST019,17
2878,ST119,18
2879,ST020,19
2880,ST120,20
2881,ST001,1
2882,ST101,2
2883,ST002,3
2884,ST102,4
2885,ST003,5
2886,ST103,6
2887,ST004,7
2888,ST104,8
2889,ST005,9
2890,ST105,10
2891,ST006,11
2892,ST106,12
2893,ST007,13
2894,ST107,14
2895,ST008,15
2896,ST108,16
2897,ST009,17
2898,ST109,18
2899,ST010,19
2900,ST110,20
2901,ST011,1
2902,ST111,2
2903,ST012,3
2904,ST112,4
2905,ST013,5
2906,ST113,6
2907,ST014,7
2908,ST114,8
2909,ST015,9
2910,ST115,10
2911,ST016,11
2912,ST116,12
2913,ST017,13
2914,ST117,14
2915,ST018,15
2916,ST118,16
2917,ST019,17
2918,ST119,18
2919,ST020,19
2920,ST120,20
2921,ST001,1
2922,ST101,2
2923,ST002,3
2924,ST102,4
2925,ST003,5
2926,ST103,6
2927,ST004,7
2928,ST104,8
2929,ST005,9
2930,ST105,10
2931,ST006,11
2932,ST106,12
2933,ST007,13
2934,ST107,14
2935,ST008,15
2936,ST108,16
2937,ST009,17
2938,ST109,18
2939,ST010,19
2940,ST110,20
2941,ST011,1
2942,ST111,2
2943,ST012,3
2944,ST112,4
2945,ST013,5
2946,ST113,6
2947,ST014,7
2948,ST114,8
2949,ST015,9
2950,ST115,10
2951,ST016,11
2952,ST116,12
2953,ST017,13
2954,ST117,14
2955,ST018,15
2956,ST118,16
2957,ST019,17
2958,ST119,18
2959,ST020,19
2960,ST120,20
2961,ST001,1
2962,ST101,2
2963,ST002,3
2964,ST102,4
2965,ST003,5
2966,ST103,6
2967,ST004,7
2968,ST104,8
2969,ST005,9
2970,ST105,10
2971,ST006,11
2972,ST106,12
2973,ST007,13
2974,ST107,14
2975,ST008,15
2976,ST108,16
2977,ST009,17
2978,ST109,18
2979,ST010,19
2980,ST110,20
2981,ST011,1
2982,ST111,2
2983,ST012,3
2984,ST112,4
2985,ST013,5
2986,ST113,6
2987,ST014,7
2988,ST114,8
2989,ST015,9
2990,ST115,10
2991,ST016,11
2992,ST116,12
2993,ST017,13
2994,ST117,14
2995,ST018,15
2996,ST118,16
2997,ST019,17
2998,ST119,18
2999,ST020,19
3000,ST120,20
3001,ST001,1
3002,ST101,2
3003,ST002,3
3004,ST102,4
3005,ST003,5
3006,ST103,6
3007,ST004,7
3008,ST104,8
3009,ST005,9
3010,ST105,10
3011,ST006,11
3012,ST106,12
3013,ST007,13
3014,ST107,14
3015,ST008,15
3016,ST108,16
3017,ST009,17
3018,ST109,18
3019,ST010,19
3020,ST110,20
3021,ST011,1
3022,ST111,2
3023,ST012,3
3024,ST112,4
3025,ST013,5
3026,ST113,6
3027,ST014,7
3028,ST114,8
3029,ST015,9
3030,ST115,10
3031,ST016,11
3032,ST116,12
3033,ST017,13
3034,ST117,14
3035,ST018,15
3036,ST118,16
3037,ST019,17
3038,ST119,18
3039,ST020,19
3040,ST120,20
3041,ST001,1
3042,ST101,2
3043,ST002,3
3044,ST102,4
3045,ST003,5
3046,ST103,6
3047,ST004,7
3048,ST104,8
3049,ST005,9
3050,ST105,10
3051,ST006,11
3052,ST106,12
3053,ST007,13
3054,ST107,14
3055,ST008,15
3056,ST108,16
3057,ST009,17
3058,ST109,18
3059,ST010,19
3060,ST110,20
3061,ST011,1
3062,ST111,2
3063,ST012,3
3064,ST112,4
3065,ST013,5
3066,ST113,6
3067,ST014,7
3068,ST114,8
3069,ST015,9
3070,ST115,10
3071,ST016,11
3072,ST116,12
3073,ST017,13
3074,ST117,14
3075,ST018,15
3076,ST118,16
3077,ST019,17
3078,ST119,18
3079,ST020,19
3080,ST120,20
3081,ST001,1
3082,ST101,2
3083,ST002,3
3084,ST102,4
3085,ST003,5
3086,ST103,6
3087,ST004,7
3088,ST104,8
3089,ST005,9
3090,ST105,10
3091,ST006,11
3092,ST106,12
3093,ST007,13
3094,ST107,14
3095,ST008,15
3096,ST108,16
3097,ST009,17
3098,ST109,18
3099,ST010,19
3100,ST110,20
3101,ST011,1
3102,ST111,2
3103,ST012,3
3104,ST112,4
3105,ST013,5
3106,ST113,6
3107,ST014,7
3108,ST114,8
3109,ST015,9
3110,ST115,10
3111,ST016,11
3112,ST116,12
3113,ST017,13
3114,ST117,14
3115,ST018,15
3116,ST118,16
3117,ST019,17
3118,ST119,18
3119,ST020,19
3120,ST120,20
3121,ST001,1
3122,ST101,2
3123,ST002,3
3124,ST102,4
3125,ST003,5
3126,ST103,6
3127,ST004,7
3128,ST104,8
3129,ST005,9
3130,ST105,10
3131,ST006,11
3132,ST106,12
3133,ST007,13
3134,ST107,14
3135,ST008,15
3136,ST108,16
3137,ST009,17
3138,ST109,18
3139,ST010,19
3140,ST110,20
3141,ST011,1
3142,ST111,2
3143,ST012,3
3144,ST112,4
3145,ST013,5
3146,ST113,6
3147,ST014,7
3148,ST114,8
3149,ST015,9
3150,ST115,10
3151,ST016,11
3152,ST116,12
3153,ST017,13
3154,ST117,14
3155,ST018,15
3156,ST118,16
3157,ST019,17
3158,ST119,18
3159,ST020,19
3160,ST120,20
3161,ST001,1
3162,ST101,2
3163,ST002,3
3164,ST102,4
3165,ST003,5
3166,ST103,6
3167,ST004,7
3168,ST104,8
3169,ST005,9
3170,ST105,10
3171,ST006,11
3172,ST106,12
3173,ST007,13
3174,ST107,14
3175,ST008,15
3176,ST108,16
3177,ST009,17
3178,ST109,18
3179,ST010,19
3180,ST110,20
3181,ST011,1
3182,ST111,2
3183,ST012,3
3184,ST112,4
3185,ST013,5
3186,ST113,6
3187,ST014,7
3188,ST114,8
3189,ST015,9
3190,ST115,10
3191,ST016,11
3192,ST116,12
3193,ST017,13
3194,ST117,14
3195,ST018,15
3196,ST118,16
3197,ST019,17
3198,ST119,18
3199,ST020,19
3200,ST120,20
3201,ST001,1
3202,ST101,2
3203,ST002,3
3204,ST102,4
3205,ST003,5
3206,ST103,6
3207,ST004,7
3208,ST104,8
3209,ST005,9
3210,ST105,10
3211,ST006,11
3212,ST106,12
3213,ST007,13
3214,ST107,14
3215,ST008,15
3216,ST108,16
