id_returns,id_orders,id_dim_date_returned,reason
916,5668,20251120,Product Defect
917,5687,20251120,Wrong Item
918,5694,20251120,Damaged
919,5696,20251120,Damaged
920,5701,20251120,Wrong Item
921,5705,20251120,Wrong Item
922,5707,20251120,Wrong Item
923,5714,20251120,Not As Described
924,5719,20251120,Product Defect
925,5720,20251120,Not As Described
926,5725,20251120,Product Defect
927,5729,20251120,Damaged
928,5752,20251120,Broken Seal
929,5754,20251120,Wrong Item
930,5762,20251120,Broken Seal
931,5776,20251120,Customer Refused
932,5779,20251120,Not As Described
933,5789,20251120,Damaged
934,5795,20251120,Not As Described
935,5796,20251120,Leaking Bottle
936,5807,20251120,Damaged
937,5813,20251120,Late Delivery
938,5819,20251120,Product Defect
939,5822,20251121,Customer Refused
940,5825,20251120,Product Defect
941,5841,20251120,Customer Refused
942,5846,20251121,Damaged
943,5848,20251120,Wrong Item
944,5850,20251120,Product Defect
945,5866,20251120,Damaged
946,5879,20251121,Leaking Bottle
947,5895,20251120,Damaged
948,5910,20251120,Not As Described
949,5927,20251120,Damaged
950,5929,20251120,Not As Described
951,5931,20251121,Customer Refused
952,5945,20251120,Broken Seal
953,5950,20251120,Not As Described
954,5951,20251120,Late Delivery
955,5970,20251120,Not As Described
956,5984,20251120,Leaking Bottle
957,5986,20251120,Late Delivery
958,5992,20251120,Product Defect
959,5993,20251120,Damaged
960,6005,20251120,Damaged
961,6008,20251121,Late Delivery
962,6009,20251120,Damaged
963,6021,20251120,Not As Described
964,6023,20251120,Not As Described
965,6028,20251120,Customer Refused
966,6032,20251120,Product Defect
967,6035,20251120,Not As Described
968,6038,20251121,Product Defect
969,6044,20251120,Not As Described
970,6050,20251120,Not As Described
971,6057,20251121,Leaking Bottle
972,6083,20251120,Broken Seal
973,6086,20251120,Broken Seal
974,6092,20251120,Product Defect
975,6093,20251120,Wrong Item
976,6096,20251120,Damaged
977,6114,20251120,Product Defect
978,6120,20251120,Wrong Item
979,6122,20251120,Broken Seal
980,6133,20251120,Broken Seal
981,6134,20251120,Not As Described
982,6147,20251120,Customer Refused
983,6148,20251121,Product Defect
984,6155,20251120,Not As Described
985,6158,20251120,Not As Described
986,6159,20251120,Broken Seal
987,6160,20251120,Damaged
988,6171,20251120,Damaged
989,6192,20251120,Wrong Item
990,6203,20251120,Damaged
991,6210,20251120,Customer Refused
992,6215,20251120,Damaged
993,6222,20251120,Not As Described
994,6223,20251120,Damaged
995,6227,20251120,Wrong Item
996,6229,20251120,Damaged
997,6237,20251120,Leaking Bottle
998,6244,20251120,Customer Refused
999,6254,20251120,Customer Refused
1000,6259,20251121,Customer Refused
1001,6264,20251120,Product Defect
1002,6266,20251120,Not As Described
1003,6267,20251120,Late Delivery
1004,6269,20251120,Damaged
1005,6276,20251120,Broken Seal
1006,6279,20251120,Product Defect
1007,6286,20251120,Damaged
1008,6289,20251120,Not As Described
1009,6293,20251120,Not As Described
1010,6317,20251120,Not As Described
1011,6321,20251120,Late Delivery
1012,6338,20251120,Not As Described
1013,6346,20251121,Late Delivery
1014,6351,20251120,Damaged
1015,6370,20251121,Damaged
1016,6371,20251121,Not As Described
1017,6372,20251120,Damaged
1018,6395,20251120,Damaged
1019,6401,20251120,Leaking Bottle
1020,6408,20251120,Product Defect
1021,6409,20251120,Product Defect
1022,6429,20251121,Product Defect
1023,6432,20251120,Customer Refused
1024,6463,20251120,Broken Seal
1025,6469,20251120,Damaged
1026,6478,20251120,Wrong Item
1027,6486,20251120,Product Defect
1028,6487,20251120,Broken Seal
1029,6489,20251120,Customer Refused
1030,6495,20251120,Damaged
1031,6496,20251120,Not As Described
1032,6499,20251120,Damaged
1033,6508,20251120,Leaking Bottle
1034,6524,20251120,Not As Described
1035,6527,20251120,Leaking Bottle
1036,6528,20251120,Damaged
1037,6548,20251120,Customer Refused
1038,6552,20251120,Damaged
1039,6554,20251121,Wrong Item
1040,6557,20251120,Wrong Item
1041,6565,20251120,Late Delivery
1042,6570,20251120,Wrong Item
1043,6571,20251120,Customer Refused
1044,6577,20251120,Customer Refused
1045,6591,20251120,Broken Seal
1046,6596,20251121,Damaged
1047,6602,20251120,Damaged
1048,6603,20251120,Damaged
1049,6613,20251120,Leaking Bottle
1050,6615,20251120,Not As Described
1051,6629,20251120,Not As Described
1052,6634,20251122,Wrong Item
1053,6661,20251120,Not As Described
1054,6664,20251120,Product Defect
1055,6680,20251120,Damaged
1056,6683,20251120,Not As Described
1057,6691,20251120,Broken Seal
1058,6696,20251120,Product Defect
1059,6702,20251120,Customer Refused
1060,6708,20251120,Product Defect
1061,6710,20251120,Not As Described
1062,6743,20251120,Not As Described
1063,6756,20251120,Damaged
1064,6757,20251120,Damaged
1065,6761,20251120,Leaking Bottle
1066,6763,20251120,Late Delivery
1067,6773,20251120,Wrong Item
1068,6774,20251122,Broken Seal
1069,6776,20251120,Wrong Item
1070,6788,20251120,Not As Described
1071,6795,20251120,Late Delivery
1072,6799,20251120,Wrong Item
1073,6810,20251121,Product Defect
1074,6811,20251120,Product Defect
1075,6820,20251120,Wrong Item
1076,6827,20251122,Leaking Bottle
1077,6835,20251120,Damaged
1078,6842,20251120,Product Defect
1079,6854,20251122,Product Defect
1080,6871,20251120,Not As Described
1081,6882,20251120,Product Defect
1082,6884,20251120,Product Defect
1083,6887,20251120,Leaking Bottle
1084,6891,20251120,Customer Refused
1085,6892,20251120,Leaking Bottle
1086,6897,20251120,Late Delivery
1087,6898,20251120,Late Delivery
1088,6900,20251120,Customer Refused
1089,6901,20251120,Product Defect
1090,6910,20251121,Wrong Item
1091,6921,20251120,Broken Seal
1092,6932,20251120,Damaged
1093,6933,20251120,Not As Described
1094,6948,20251120,Customer Refused
1095,6951,20251120,Damaged
1096,6954,20251120,Damaged
1097,6955,20251120,Product Defect
1098,6965,20251120,Broken Seal
1099,6975,20251120,Wrong Item
1100,6993,20251119,Leaking Bottle
1101,7018,20251119,Customer Refused
1102,7022,20251119,Not As Described
1103,7023,20251119,Leaking Bottle
1104,7025,20251119,Damaged
1105,7026,20251119,Wrong Item
1106,7028,20251119,Wrong Item
1107,7048,20251119,Wrong Item
1108,7058,20251119,Not As Described
1109,7063,20251119,Late Delivery
1110,7068,20251119,Broken Seal
1111,7072,20251119,Product Defect
1112,7084,20251119,Wrong Item
1113,7114,20251119,Wrong Item
1114,7120,20251119,Leaking Bottle
1115,7124,20251120,Damaged
1116,7141,20251119,Wrong Item
1117,7145,20251120,Product Defect
1118,7163,20251119,Damaged
1119,7182,20251119,Leaking Bottle
1120,7187,20251119,Damaged
1121,7193,20251119,Customer Refused
1122,7194,20251119,Not As Described
1123,7208,20251119,Leaking Bottle
1124,7211,20251119,Not As Described
1125,7218,20251119,Product Defect
1126,7226,20251120,Not As Described
1127,7230,20251119,Late Delivery
1128,7239,20251119,Leaking Bottle
1129,7243,20251119,Damaged
1130,7246,20251119,Product Defect
1131,7247,20251119,Leaking Bottle
1132,7264,20251119,Damaged
1133,7267,20251119,Product Defect
1134,7273,20251119,Broken Seal
1135,7275,20251119,Wrong Item
1136,7276,20251119,Not As Described
1137,7283,20251119,Damaged
1138,7296,20251119,Wrong Item
1139,7300,20251119,Damaged
1140,7309,20251119,Wrong Item
1141,7310,20251119,Wrong Item
1142,7314,20251119,Broken Seal
1143,7319,20251119,Customer Refused
1144,7326,20251119,Broken Seal
1145,7328,20251119,Product Defect
1146,7338,20251119,Customer Refused
1147,7344,20251119,Not As Described
1148,7353,20251119,Damaged
1149,7364,20251120,Leaking Bottle
1150,7369,20251119,Wrong Item
1151,7380,20251119,Leaking Bottle
1152,7384,20251119,Damaged
1153,7390,20251120,Not As Described
1154,7407,20251119,Customer Refused
1155,7410,20251119,Customer Refused
1156,7414,20251119,Broken Seal
1157,7423,20251121,Damaged
1158,7429,20251120,Not As Described
1159,7432,20251119,Customer Refused
1160,7434,20251119,Damaged
1161,7435,20251119,Leaking Bottle
1162,7447,20251119,Customer Refused
1163,7449,20251119,Damaged
1164,7450,20251120,Leaking Bottle
1165,7454,20251119,Broken Seal
1166,7460,20251119,Broken Seal
1167,7462,20251119,Wrong Item
1168,7491,20251119,Not As Described
1169,7514,20251119,Product Defect
1170,7525,20251120,Broken Seal
1171,7529,20251119,Wrong Item
1172,7561,20251119,Leaking Bottle
1173,7564,20251119,Product Defect
1174,7572,20251119,Damaged
1175,7582,20251119,Leaking Bottle
1176,7594,20251119,Product Defect
1177,7615,20251119,Damaged
1178,7629,20251119,Leaking Bottle
1179,7640,20251119,Customer Refused
1180,7647,20251119,Broken Seal
1181,7648,20251119,Not As Described
1182,7652,20251119,Product Defect
1183,7662,20251119,Wrong Item
1184,7674,20251119,Leaking Bottle
1185,7676,20251119,Product Defect
1186,7679,20251120,Damaged
1187,7681,20251119,Leaking Bottle
1188,7699,20251119,Damaged
1189,7701,20251119,Late Delivery
1190,7704,20251119,Broken Seal
1191,7705,20251119,Damaged
1192,7714,20251119,Broken Seal
1193,7716,20251119,Wrong Item
1194,7724,20251119,Broken Seal
1195,7738,20251119,Damaged
1196,7754,20251120,Damaged
1197,7762,20251120,Customer Refused
1198,7766,20251119,Product Defect
1199,7771,20251119,Late Delivery
1200,7774,20251119,Leaking Bottle
1201,7781,20251119,Not As Described
1202,7790,20251119,Not As Described
1203,7801,20251119,Wrong Item
1204,7803,20251120,Not As Described
1205,7805,20251119,Late Delivery
1206,7810,20251119,Damaged
1207,7820,20251119,Product Defect
1208,7821,20251119,Wrong Item
1209,7824,20251119,Damaged
1210,7835,20251120,Late Delivery
1211,7842,20251119,Product Defect
1212,7847,20251119,Wrong Item
1213,7849,20251119,Product Defect
1214,7857,20251119,Damaged
1215,7861,20251119,Damaged
1216,7863,20251119,Wrong Item
1217,7864,20251120,Damaged
1218,7874,20251119,Damaged
1219,7875,20251119,Product Defect
1220,7877,20251119,Damaged
1221,7882,20251120,Broken Seal
1222,7888,20251119,Not As Described
1223,7901,20251119,Broken Seal
1224,7902,20251119,Late Delivery
1225,7924,20251119,Damaged
1226,7932,20251120,Damaged
1227,7935,20251119,Wrong Item
1228,7942,20251119,Wrong Item
1229,7947,20251120,Damaged
1230,7965,20251119,Late Delivery
1231,7970,20251119,Leaking Bottle
1232,7972,20251120,Damaged
1233,7982,20251119,Wrong Item
1234,7990,20251121,Damaged
1235,7991,20251119,Late Delivery
1236,7993,20251119,Damaged
1237,8005,20251119,Not As Described
1238,8007,20251119,Damaged
1239,8015,20251119,Wrong Item
1240,8019,20251120,Product Defect
1241,8020,20251119,Wrong Item
1242,8021,20251119,Damaged
1243,8025,20251119,Broken Seal
1244,8029,20251119,Not As Described
1245,8031,20251119,Leaking Bottle
1246,8041,20251119,Product Defect
1247,8049,20251119,Leaking Bottle
1248,8060,20251119,Damaged
1249,8066,20251119,Product Defect
1250,8068,20251119,Damaged
1251,8069,20251119,Not As Described
1252,8073,20251119,Damaged
1253,8079,20251120,Wrong Item
1254,8080,20251119,Damaged
1255,8092,20251119,Late Delivery
1256,8104,20251119,Not As Described
1257,8108,20251119,Damaged
1258,8120,20251119,Customer Refused
1259,8121,20251119,Wrong Item
1260,8130,20251119,Leaking Bottle
1261,8132,20251119,Not As Described
1262,8145,20251119,Damaged
1263,8149,20251119,Wrong Item
1264,8160,20251119,Broken Seal
1265,8169,20251120,Wrong Item
1266,8182,20251119,Damaged
1267,8198,20251119,Wrong Item
1268,8201,20251120,Customer Refused
1269,8204,20251119,Damaged
1270,8206,20251119,Damaged
1271,8212,20251119,Not As Described
1272,8219,20251120,Leaking Bottle
1273,8222,20251119,Customer Refused
1274,8225,20251119,Not As Described
1275,8227,20251119,Damaged
1276,8228,20251121,Product Defect
1277,8230,20251119,Late Delivery
1278,8236,20251119,Damaged
1279,8245,20251120,Leaking Bottle
1280,8256,20251119,Not As Described
1281,8264,20251119,Damaged
1282,8278,20251119,Broken Seal
1283,8282,20251119,Damaged
1284,8290,20251119,Damaged
1285,8298,20251119,Wrong Item
1286,8323,20251119,Damaged
1287,8325,20251119,Leaking Bottle
1288,8337,20251119,Customer Refused
1289,8357,20251119,Late Delivery
1290,8365,20251119,Customer Refused
1291,8368,20251120,Not As Described
1292,8378,20251119,Leaking Bottle
1293,8381,20251119,Product Defect
1294,8382,20251119,Damaged
1295,8383,20251119,Damaged
1296,8405,20251120,Damaged
1297,8408,20251119,Not As Described
1298,8416,20251119,Product Defect
1299,8426,20251119,Damaged
1300,8432,20251119,Wrong Item
1301,8433,20251119,Damaged
1302,8434,20251119,Product Defect
1303,8439,20251119,Product Defect
1304,8445,20251120,Damaged
1305,8447,20251119,Damaged
1306,8463,20251119,Damaged
1307,8468,20251119,Customer Refused
1308,8480,20251119,Product Defect
1309,8488,20251119,Wrong Item
1310,8489,20251119,Broken Seal
1311,8495,20251119,Leaking Bottle
1312,8503,20251119,Broken Seal
1313,8508,20251119,Leaking Bottle
1314,8515,20251119,Customer Refused
1315,8524,20251119,Customer Refused
1316,8526,20251119,Broken Seal
1317,8546,20251119,Damaged
1318,8559,20251119,Broken Seal
1319,8568,20251119,Wrong Item
1320,8576,20251119,Product Defect
1321,8578,20251119,Product Defect
1322,8601,20251119,Damaged
1323,8655,20251119,Late Delivery
1324,8673,20251119,Product Defect
1325,8674,20251120,Wrong Item
1326,8679,20251121,Late Delivery
1327,8684,20251119,Damaged
1328,8689,20251119,Customer Refused
1329,8690,20251119,Damaged
1330,8700,20251120,Leaking Bottle
1331,8709,20251119,Damaged
1332,8715,20251119,Not As Described
1333,8717,20251119,Product Defect
1334,8727,20251119,Damaged
1335,8734,20251119,Not As Described
1336,8737,20251120,Late Delivery
1337,8739,20251119,Damaged
1338,8742,20251119,Product Defect
1339,8745,20251119,Broken Seal
1340,8747,20251119,Product Defect
1341,8750,20251119,Wrong Item
1342,8751,20251120,Damaged
1343,8771,20251120,Product Defect
1344,8781,20251119,Customer Refused
1345,8782,20251119,Damaged
1346,8787,20251119,Not As Described
1347,8801,20251119,Broken Seal
1348,8807,20251119,Damaged
1349,8815,20251119,Leaking Bottle
1350,8820,20251119,Damaged
1351,8834,20251119,Damaged
1352,8838,20251119,Damaged
1353,8840,20251119,Damaged
1354,8850,20251119,Not As Described
1355,8869,20251119,Leaking Bottle
1356,8880,20251119,Damaged
1357,8881,20251119,Not As Described
1358,8891,20251120,Wrong Item
1359,8897,20251119,Customer Refused
1360,8908,20251119,Customer Refused
1361,8921,20251119,Customer Refused
1362,8922,20251119,Damaged
1363,8925,20251119,Not As Described
1364,8931,20251119,Broken Seal
1365,8936,20251119,Broken Seal
1366,8937,20251121,Customer Refused
1367,8943,20251119,Late Delivery
1368,8947,20251119,Damaged
1369,8953,20251120,Wrong Item
1370,8957,20251119,Product Defect
1371,8967,20251119,Product Defect
1372,8977,20251119,Leaking Bottle
1373,8989,20251119,Not As Described
1374,8990,20251119,Leaking Bottle
1375,8992,20251119,Product Defect
1376,8994,20251119,Damaged
1377,9008,20251120,Leaking Bottle
1378,9015,20251119,Broken Seal
1379,9017,20251119,Not As Described
1380,9025,20251119,Product Defect
1381,9031,20251119,Wrong Item
1382,9032,20251119,Wrong Item
1383,9039,20251120,Not As Described
1384,9040,20251119,Not As Described
1385,9041,20251120,Damaged
1386,9048,20251119,Wrong Item
1387,9050,20251119,Customer Refused
1388,9051,20251119,Broken Seal
1389,9054,20251119,Late Delivery
1390,9056,20251119,Not As Described
1391,9061,20251119,Damaged
1392,9062,20251119,Wrong Item
1393,9070,20251120,Wrong Item
1394,9084,20251119,Damaged
1395,9087,20251119,Late Delivery
1396,9089,20251119,Customer Refused
1397,9090,20251120,Damaged
1398,9093,20251119,Product Defect
1399,9113,20251119,Damaged
1400,9136,20251119,Broken Seal
1401,9141,20251119,Damaged
1402,9144,20251120,Product Defect
1403,9147,20251119,Product Defect
1404,9152,20251119,Customer Refused
1405,9161,20251119,Not As Described
1406,9164,20251119,Not As Described
1407,9175,20251119,Damaged
1408,9186,20251120,Wrong Item
1409,9192,20251119,Wrong Item
1410,9205,20251119,Broken Seal
1411,9206,20251119,Product Defect
1412,9210,20251119,Broken Seal
1413,9225,20251119,Wrong Item
1414,9229,20251119,Wrong Item
1415,9235,20251119,Wrong Item
1416,9244,20251120,Not As Described
1417,9245,20251119,Wrong Item
1418,9259,20251120,Product Defect
1419,9273,20251119,Product Defect
1420,9283,20251119,Leaking Bottle
1421,9294,20251119,Not As Described
1422,9296,20251119,Damaged
1423,9297,20251119,Leaking Bottle
1424,9322,20251119,Product Defect
1425,9327,20251119,Wrong Item
1426,9357,20251119,Leaking Bottle
1427,9364,20251119,Damaged
1428,9369,20251119,Damaged
1429,9378,20251119,Late Delivery
1430,9380,20251119,Product Defect
1431,9384,20251119,Not As Described
1432,9385,20251119,Leaking Bottle
1433,9401,20251119,Customer Refused
1434,9406,20251119,Customer Refused
1435,9415,20251119,Wrong Item
1436,9419,20251119,Wrong Item
1437,9429,20251120,Product Defect
1438,9435,20251119,Product Defect
1439,9437,20251119,Not As Described
1440,9438,20251119,Product Defect
1441,9448,20251119,Late Delivery
1442,9456,20251119,Not As Described
1443,9476,20251119,Wrong Item
1444,9486,20251119,Leaking Bottle
1445,9487,20251119,Wrong Item
1446,9490,20251119,Customer Refused
1447,9505,20251119,Leaking Bottle
1448,9507,20251119,Product Defect
1449,9514,20251119,Product Defect
